district,town_name,description,listed_price,layout,total_area,direction,decoration_rate,stairs,built_year,building_type,rooms,living_rooms,floor_height,total_floors,m5w1,near_facilities,historical,log_price,binned_total_floors,living_room_ratio
minhang,laominhang,昆阳小区 1室0厅 99万,99.0,1室0厅 ,34.83, 南 , 简装 ,中楼层(共6层),1984-01-01, 板楼,1,0,中,6,不满五,False,False,4.59511985013459,low,0.0
minhang,chunshen,2010年次新房+4层电梯洋房+精装修带地暖+地下产权车,1020.0,3室2厅 ,134.02, 南 , 精装 ,低楼层(共4层),2010-01-01, 板楼,3,2,低,4,不满五,False,False,6.927557906278317,low,0.6666666666666666
pudong,beicai,满五唯一 龙阳商圈 全明户型，诚意出售，看房方便,358.0,2室1厅 ,65.6, 南 , 简装 ,高楼层(共6层),1998-01-01, 板楼,2,1,高,6,满五唯一,False,False,5.8805329864007,low,0.5
baoshan,yuepu,庆安苑 2室1厅 255万,255.0,2室1厅 ,76.11, 南 , 简装 ,高楼层(共6层),1998-01-01, 板楼,2,1,高,6,不满五,False,False,5.541263545158426,low,0.5
minhang,xinzhuang5,本周必售好房，一南一北两个房间，低总价，诚意出售,279.0,2室2厅 ,81.62, 南 , 精装 ,高楼层(共6层),1997-01-01, 板楼,2,2,高,6,不满五,False,False,5.631211781821365,low,1.0
pudong,zhoupu,满五唯一 精装修 南北通透 采光好房主自荐,360.0,2室2厅 ,94.57, 南 北 , 其他 ,低楼层(共11层),2006-01-01, 板楼,2,2,低,11,满五唯一,False,False,5.886104031450156,low,1.0
minhang,laominhang,采光足，婚房装修，房型正气，置换诚心出售。,330.0,2室1厅 ,88.46, 南 北 , 精装 ,中楼层(共17层),2014-01-01, 板楼,2,1,中,17,不满五,False,False,5.799092654460526,low,0.5
pudong,yangjing,大三房！东边套客厅四扇开窗、全明户型、双花园,680.0,3室2厅 ,85.72, 南 , 精装 ,低楼层(共6层),2001-01-01, 板楼,3,2,低,6,不满五,False,False,6.522092798170152,low,0.6666666666666666
baoshan,gucun,房型正气，小区中间，出入方便，南北户型必看好房,195.0,2室1厅 ,50.95, 南 北 , 精装 ,低楼层(共6层),1995-01-01, 板楼,2,1,低,6,不满五,False,False,5.272999558563747,low,0.5
minhang,meilong,满五年精装两房 小区安静位置采光无遮挡 诚售价格可谈必看好房,365.0,2室2厅 ,83.91, 南 , 精装 ,高楼层(共6层),1997-01-01, 板楼,2,2,高,6,满五不唯一,False,False,5.8998973535824915,low,1.0
minhang,longbai,店长推荐：花园位置 户型方正  中间楼层 采光视野nice必看好房,380.0,1室1厅 ,59.47, 南 , 精装 ,中楼层(共11层),2003-01-01, 板楼,1,1,中,11,不满五,False,False,5.940171252720432,low,1.0
baoshan,dahua,次新小区  电梯高区景观房  30w居家装修  可谈必看好房,575.0,3室2厅 ,96.62, 南 北 , 精装 ,中楼层(共18层),2014-01-01, 板楼,3,2,中,18,不满五,False,False,6.354370040797351,low,0.6666666666666666
minhang,xinzhuang5,莘城苑 2室2厅 306万,306.0,2室2厅 ,81.62, 南 , 精装 ,中楼层(共6层),1998-01-01, 板楼,2,2,中,6,不满五,False,False,5.723585101952381,low,1.0
pudong,shibo,婚房装修，拎包入住.诚心出售。看房方便，,298.0,2室1厅 ,56.78, 南 , 精装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,不满五,False,False,5.697093486505405,low,0.5
baoshan,songbao,低总价一楼的一房，房东诚心出售，近地铁,102.0,1室1厅 ,34.07, 北 , 简装 ,低楼层(共4层),1959-01-01, 板楼,1,1,低,4,不满五,True,False,4.624972813284271,low,1.0
minhang,gumei,欧风顶楼带露台，满五唯一，采光好,840.0,3室2厅 ,122.27, 南 北 , 精装 ,高楼层(共6层),2004-01-01, 板楼,3,2,高,6,满五唯一,False,False,6.733401891837359,low,0.6666666666666666
minhang,huacao,欧式装修风格+自配5星国际酒店+四开间朝南+价格优势,2000.0,4室2厅 ,341.48, 南 , 精装 ,低楼层(共11层),2014-01-01, 板楼,4,2,低,11,不满五,False,False,7.600902459542082,low,0.5
baoshan,songbao,永清新村 一室一厅 高楼层 满五年 诚意出售,148.0,1室1厅 ,43.4, 南 , 简装 ,高楼层(共6层),1988-01-01, 板楼,1,1,高,6,满五不唯一,False,False,4.997212273764115,low,1.0
pudong,meiyuan1,精装修 近4 14号线 不靠路 满五唯一 无户口 到价签字,435.0,1室1厅 ,41.41, 南 , 简装 ,低楼层(共6层),1987-01-01, 板楼,1,1,低,6,满五唯一,False,False,6.075346031088684,low,1.0
pudong,beicai,婚房装修+省增值税和个人所得税+7号线13号地铁通透,590.0,3室2厅 ,102.2, 南 北 , 精装 ,高楼层(共6层),1998-01-01, 板楼,3,2,高,6,不满五,True,False,6.380122536899765,low,0.6666666666666666
minhang,qibao,店长推荐 高品质小区，金地物业，南北通透,855.0,2室2厅 ,117.33, 南 北 , 精装 ,中楼层(共11层),2005-01-01, 板楼,2,2,中,11,不满五,False,False,6.75110146893676,low,1.0
pudong,zhoupu,小区中间，南临河，没有遮挡，精装修20万，拎包入住必看好房,363.0,3室2厅 ,104.0, 南 北 , 精装 ,中楼层(共12层),2006-01-01, 板楼,3,2,中,12,不满五,False,False,5.8944028342648505,low,0.6666666666666666
minhang,qibao,碧林湾南苑（260弄）精装两房，光线明亮，视野开阔,600.0,2室2厅 ,96.38, 南 , 精装 ,中楼层(共14层),2004-01-01, 塔楼,2,2,中,14,不满五,False,False,6.396929655216146,low,1.0
baoshan,songnan,多层中间楼层 满五年 采光好  精装修 业主诚心出售,415.0,2室2厅 ,75.2, 南 , 精装 ,中楼层(共6层),2008-01-01, 板楼,2,2,中,6,满五不唯一,False,False,6.028278520230698,low,1.0
pudong,lujiazui,陆家嘴金融区，全明通透两房，楼层好，满五税少不靠路,420.0,2室1厅 ,61.0, 东南 北 , 精装 ,中楼层(共22层),1995-01-01, 塔楼,2,1,中,22,满五不唯一,False,False,6.040254711277414,high,0.5
minhang,jinhongqiao,独栋，大独栋，虹桥高尔夫别墅，有钥匙，随时看,2300.0,5室3厅 ,385.42, 南 北 , 简装 ,2层,2003-01-01, 板楼 | 独栋别墅,5,3,高,2,不满五,False,False,7.7406644019172415,very low,0.6
pudong,sanlin,满五唯一免个税 正气三房总价低 得房率高 看房便利,408.0,3室1厅 ,82.0, 南 北 , 精装 ,高楼层(共6层),1997-01-01, 板楼,3,1,高,6,满五唯一,False,False,6.0112671744041615,low,0.3333333333333333
pudong,sanlin,100平大露台，三房朝南两梯两户样板房，前后无遮挡,685.0,3室2厅 ,121.02, 南 , 简装 ,低楼层(共18层),2007-01-01, 板楼,3,2,低,18,不满五,False,False,6.529418838262226,low,0.6666666666666666
pudong,shibo,首付75万入住世博园区 双地铁500米交汇 满五税费少,210.0,1室0厅 ,40.17, 南 , 精装 ,高楼层(共6层),1992-01-01, 板楼,1,0,高,6,满五不唯一,True,False,5.3471075307174685,low,0.0
minhang,gumei,满五年唯一无个税 一梯两户 楼道干净整洁无杂物堆放,468.0,2室1厅 ,78.73, 南 , 简装 ,中楼层(共6层),1997-01-01, 板楼,2,1,中,6,满五不唯一,False,False,6.148468295917647,low,0.5
pudong,lujiazui,陆家嘴2房，看房方便，业主自住，保养很好拎包入住,325.0,2室1厅 ,49.74, 南 , 精装 ,高楼层(共6层),1985-01-01, 板楼,2,1,高,6,不满五,False,False,5.783825182329737,low,0.5
xuhui,huadongligong,梅陇六村 dai十平的大露台 满五唯一 边套全明,245.0,1室1厅 ,49.26, 南 , 简装 ,高楼层(共6层),1990-01-01, 板楼,1,1,高,6,满五唯一,False,False,5.501258210544727,low,1.0
xuhui,changqiao,一梯二户，全明户型，采光好，出行t停车方便!,235.0,1室1厅 ,48.41, 南 , 简装 ,高楼层(共6层),1994-01-01, 板楼,1,1,高,6,不满五,False,False,5.459585514144159,low,1.0
baoshan,yuepu,地铁边上满五年唯一的小三房，适合刚需上班族,205.0,3室1厅 ,66.71, 南 , 简装 ,高楼层(共6层),1996-01-01, 板楼,3,1,高,6,满五不唯一,True,False,5.3230099791384085,low,0.3333333333333333
xuhui,huajing,19年竣工满五年唯一，无挡遮，视野好，采光好。,200.0,1室0厅 ,34.5, 南 , 毛坯 ,低楼层(共6层),1994-01-01, 板楼,1,0,低,6,满五不唯一,False,False,5.298317366548036,low,0.0
pudong,beicai,2002年商品房4米挑高大厅房东两年前自住装修 看房方便,525.0,4室2厅 ,87.52, 南 , 精装 ,高楼层(共6层),2002-01-01, 板楼,4,2,高,6,不满五,False,False,6.263398262591624,low,0.5
pudong,shibo,此房一手动迁，满五唯一，税费少。适合长期居住。,235.0,1室1厅 ,50.93, 南 , 简装 ,高楼层(共7层),1996-01-01, 板楼,1,1,高,7,满五唯一,False,False,5.459585514144159,low,1.0
minhang,jinhongqiao,位置安静，鸟语花香，二房朝南厅朝南，适合自住,930.0,3室2厅 ,138.0, 南 , 精装 ,低楼层(共20层),1998-01-01, 板塔结合,3,2,低,20,不满五,False,False,6.835184586147301,low,0.6666666666666666
minhang,chunshen,中城绿苑 3室2厅 755万,755.0,3室2厅 ,115.02, 南 , 精装 ,高楼层(共14层),2005-01-01, 板楼,3,2,高,14,不满五,False,False,6.626717749249025,low,0.6666666666666666
baoshan,dahua,南北大一房，户型正气，视野开阔采光好，车位充足。,375.0,1室1厅 ,68.87, 南 , 精装 ,中楼层(共16层),2008-01-01, 板楼,1,1,中,16,不满五,False,False,5.926926025970411,low,1.0
baoshan,yuepu,楼层好4楼，乐业五村，大三房，税费各付,230.0,3室1厅 ,79.93, 南 北 , 其他 ,中楼层(共6层),1993-01-01, 板楼,3,1,中,6,不满五,False,False,5.438079308923196,low,0.3333333333333333
pudong,zhoupu,安阁苑满五唯一阳台河景精装大阁楼超大空间 带露台房主自荐,273.0,2室1厅 ,68.57, 南 北 , 精装 ,高楼层(共6层),2006-01-01, 板楼,2,1,高,6,满五唯一,False,False,5.60947179518496,low,0.5
pudong,yuqiao1,亲水湾玲珑  毛坯两房  超 性 价 比，低 总 价,409.0,2室2厅 ,74.41, 南 北 , 毛坯 ,中楼层(共20层),1994-01-01, 板楼,2,2,中,20,不满五,False,False,6.013715156042802,low,1.0
minhang,wujing,全明小户型  楼层好  位置好  出入方便  居住舒适,145.0,1室1厅 ,43.46, 南 , 简装 ,中楼层(共6层),1990-01-01, 板楼,1,1,中,6,不满五,False,False,4.976733742420574,low,1.0
jiading,shangda,房子满三年唯一，楼层好，南北通透户型，采光视野好必看好房,415.0,3室2厅 ,124.89, 南 北 , 精装 ,高楼层(共31层),2009-01-01, 板楼,3,2,高,31,不满五,False,False,6.028278520230698,high,0.6666666666666666
pudong,yangdong,陆家嘴世纪公园旁，88平小户型总价低的少有两房必看好房,704.0,2室2厅 ,88.03, 南 , 简装 ,低楼层(共21层),1994-01-01, 板楼,2,2,低,21,不满五,True,False,6.556778356158042,high,1.0
pudong,caolu,精装修满五年唯一 商品房 电梯房 自住看房方便,440.0,2室2厅 ,91.57, 南 北 , 精装 ,低楼层(共9层),2006-01-01, 板楼,2,2,低,9,满五不唯一,False,False,6.0867747269123065,low,1.0
minhang,longbai,新开发的购物广场，地段好。人流量大，精装修拎包入住,515.0,2室2厅 ,84.11, 南 , 精装 ,中楼层(共9层),2017-01-01, 板楼,2,2,中,9,不满五,False,False,6.244166900663736,low,1.0
pudong,nanmatou,低楼层+看房有钥匙+6号线临沂新村地铁站,162.0,1室1厅 ,30.32, 南 , 简装 ,中楼层(共5层),1977-01-01, 板楼,1,1,中,5,不满五,True,False,5.087596335232384,low,1.0
pudong,tangqiao,海富花园+单价低+边套全明户型+有钥匙+诚意卖+地铁口,700.0,2室2厅 ,133.58, 南 , 精装 ,高楼层(共25层),1996-01-01, 塔楼,2,2,高,25,不满五,True,False,6.551080335043404,high,1.0
pudong,gaohang,新高苑(三期) 2室1厅 304万,304.0,2室1厅 ,62.72, 南 , 毛坯 ,中楼层(共11层),2003-01-01, 板楼,2,1,中,11,不满五,False,False,5.717027701406222,low,0.5
xuhui,xujiahui,全屋精装修+满五年唯一税费少 +高区 东南向阳光充足必看好房,735.0,2室2厅 ,77.23, 东南 , 简装 ,高楼层(共24层),1997-01-01, 塔楼,2,2,高,24,满五不唯一,False,False,6.5998704992128365,high,1.0
pudong,kangqiao,康桥宝邸  精装修带阁楼  满五唯一税费少,330.0,2室1厅 ,78.0, 南 北 , 精装 ,高楼层(共6层),2007-01-01, 板楼,2,1,高,6,满五唯一,False,False,5.799092654460526,low,0.5
minhang,xinzhuang5,康城三期大两房 两房朝南 交通方便房主自荐,375.0,2室2厅 ,103.7, 南 , 精装 ,高楼层(共14层),2006-01-01, 板楼,2,2,高,14,不满五,False,False,5.926926025970411,low,1.0
baoshan,gongfu,飞机大三房，单价低+业主诚意出售+采光好，看房方便,370.0,3室2厅 ,116.54, 南 北 , 简装 ,高楼层(共6层),1997-01-01, 板楼,3,2,高,6,不满五,False,False,5.91350300563827,low,0.6666666666666666
pudong,jinqiao,网红楼盘 急售 地铁口 小区花园位置必看好房,225.0,1室1厅 ,49.68, 南 , 简装 ,高楼层(共6层),1997-01-01, 板楼,1,1,高,6,不满五,True,False,5.41610040220442,low,1.0
minhang,jinhongqiao,小区中间位置 正对花园 中高楼层 正气四房 精装大平层,1750.0,4室2厅 ,228.45, 南 , 精装 ,高楼层(共20层),2006-01-01, 板楼,4,2,高,20,不满五,False,False,7.4673710669175595,low,0.5
minhang,huacao,低总价三房，原始户型无改动，自住精装修，采光好,325.0,3室1厅 ,80.11, 南 , 精装 ,高楼层(共6层),2005-01-01, 板楼,3,1,高,6,不满五,False,False,5.783825182329737,low,0.3333333333333333
pudong,zhangjiang,中环内、自住装修、三阳台、全明户型、有轨电车,800.0,3室2厅 ,146.66, 南 , 精装 ,中楼层(共11层),2004-01-01, 板楼,3,2,中,11,不满五,False,False,6.684611727667927,low,0.6666666666666666
pudong,chuansha,天环苑三房出售中间楼层，靠凌空路，新都汇旁,272.0,3室2厅 ,106.44, 南 , 毛坯 ,中楼层(共6层),2008-01-01, 板楼,3,2,中,6,不满五,False,False,5.605802066295998,low,0.6666666666666666
pudong,kangqiao,电梯高层 采光好房型正 靠地铁,305.0,2室2厅 ,64.75, 南 北 , 精装 ,低楼层(共14层),2005-01-01, 板楼,2,2,低,14,不满五,True,False,5.720311776607412,low,1.0
pudong,zhangjiang,北进门南花园南临水，6个房间5房朝南1房朝北,5500.0,6室3厅 ,474.93, 南 , 精装 ,3层,2002-01-01, 板楼 | 独栋别墅,6,3,高,3,不满五,False,False,8.612503371220562,very low,0.5
pudong,zhoupu,原始三房，三面采光，楼层佳，出门就有公交站,265.0,3室1厅 ,78.9, 南 , 简装 ,中楼层(共6层),1995-01-01, 板楼,3,1,中,6,不满五,True,False,5.579729825986222,low,0.3333333333333333
pudong,sanlin,一手动迁，税费少，中间楼层，视野开阔，户型方正。,525.0,3室2厅 ,96.38, 南 , 毛坯 ,中楼层(共14层),2009-01-01, 板楼,3,2,中,14,不满五,False,False,6.263398262591624,low,0.6666666666666666
pudong,shuyuanzhen,临港自贸区新片区，两房中间楼层白领刚需置业精选,156.0,2室1厅 ,80.01, 南 北 , 毛坯 ,低楼层(共6层),2009-01-01, 板楼,2,1,低,6,不满五,False,False,5.049856007249537,low,0.5
minhang,laominhang,鹤北新村 2室1厅 270万,270.0,2室1厅 ,70.63, 南 北 , 精装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,不满五,False,False,5.598421958998375,low,0.5
pudong,shibo,南北通两房，世博源，商品房社区，后滩商务区必看好房,565.0,2室2厅 ,97.03, 南 北 , 简装 ,高楼层(共6层),2000-01-01, 板楼,2,2,高,6,不满五,False,False,6.336825731146441,low,1.0
baoshan,songbao,宝山一村，一房一厅，房型正气，价格可以谈房主自荐,160.0,1室1厅 ,41.95, 南 , 简装 ,高楼层(共6层),1996-01-01, 板楼,1,1,高,6,不满五,False,False,5.075173815233827,low,1.0
minhang,hanghua,双南两房，一梯三户，中间楼层，房改售房无增值税,305.0,2室1厅 ,66.57, 南 , 简装 ,中楼层(共6层),1994-01-01, 板楼,2,1,中,6,不满五,False,False,5.720311776607412,low,0.5
minhang,zhuanqiao,银都新村(1至7区) 2室1厅 273万必看好房,273.0,2室1厅 ,56.22, 南 , 其他 ,低楼层(共6层),1994-01-01, 板楼,2,1,低,6,不满五,False,False,5.60947179518496,low,0.5
pudong,meiyuan1,双东明户型 .中间楼层.不临街.精装修.产权清晰,560.0,2室1厅 ,50.39, 南 , 精装 ,中楼层(共6层),1984-01-01, 板楼,2,1,中,6,不满五,False,False,6.327936783729195,low,0.5
minhang,jinhongqiao,采光充足，格局方正两房朝南，得房率高,950.0,3室2厅 ,123.12, 南 , 精装 ,低楼层(共18层),2004-01-01, 板楼,3,2,低,18,不满五,False,False,6.856461984594587,low,0.6666666666666666
pudong,huinan,此房为一手动迁，两梯四户，双南户型，毛坯房,205.0,2室2厅 ,77.31, 南 , 毛坯 ,高楼层(共11层),2014-01-01, 板楼,2,2,高,11,不满五,False,False,5.3230099791384085,low,1.0
pudong,jinyang,精装两房 中区楼层 产权清晰  诚意出售 看房方便,820.0,2室2厅 ,98.68, 南 , 精装 ,中楼层(共14层),2002-01-01, 板楼,2,2,中,14,不满五,False,False,6.709304340258298,low,1.0
baoshan,dahua,精装修三房带产权车位，有钥匙，看房随时，到价签字,554.0,3室2厅 ,93.18, 南 , 精装 ,18层,2012-01-01, 板楼,3,2,高,18,不满五,False,False,6.317164686747284,low,0.6666666666666666
minhang,longbai,商品房+一梯两户+房型正气+满五年唯一 全明户型,479.0,3室2厅 ,99.88, 南 , 简装 ,高楼层(共6层),1995-01-01, 板楼,3,2,高,6,满五不唯一,False,False,6.171700597410915,low,0.6666666666666666
pudong,jinqiao,年底促销 08年次新房 南北通双阳台 主卧次卧带飘窗必看好房,745.0,2室2厅 ,101.34, 南 北 , 精装 ,中楼层(共6层),2008-01-01, 板楼,2,2,中,6,不满五,False,False,6.61338421837956,low,1.0
pudong,nanmatou,精装修南北两室半带东窗，业主跟我二手买进，近地铁,277.0,2室1厅 ,56.66, 南 , 精装 ,高楼层(共6层),1993-01-01, 板楼,2,1,高,6,不满五,True,False,5.6240175061873385,low,0.5
pudong,weifang,边套南北通户型、位置安静，精装修，拎包入住,388.0,1室0厅 ,34.72, 南 , 简装 ,高楼层(共6层),1987-01-01, 板楼,1,0,高,6,不满五,False,False,5.961005339623274,low,0.0
minhang,gumei,莲花公寓(闵行) 3室2厅 739万,739.0,3室2厅 ,143.96, 南 , 精装 ,中楼层(共6层),2000-01-01, 板楼,3,2,中,6,不满五,False,False,6.6052979209482015,low,0.6666666666666666
xuhui,shanghainanzhan,光华园大两房，动迁满五，一梯两户，采光好,565.0,2室1厅 ,75.43, 南 , 简装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,满五不唯一,False,False,6.336825731146441,low,0.5
minhang,laominhang,高华小区 1室1厅 150万必看好房,150.0,1室1厅 ,45.09, 南 , 精装 ,低楼层(共1层),1998-01-01, 板楼,1,1,低,1,不满五,False,False,5.0106352940962555,very low,1.0
pudong,zhangjiang,小区位置不错房满五年税少，地上3层，有地下室,1060.0,4室2厅 ,166.82, 南 , 简装 ,3层,2009-01-01, 板楼 | 联排别墅,4,2,高,3,满五不唯一,False,False,6.966024187106113,very low,0.5
xuhui,longhua,满五唯一 南北通风 诚意出售 随时可看 采光棒。必看好房,207.0,1室1厅 ,46.07, 南 , 简装 ,高楼层(共7层),1994-01-01, 板楼,1,1,高,7,满五唯一,False,False,5.332718793265369,low,1.0
xuhui,longhua,近地铁，一梯两户，精装修，靠河采光好，诚意出售必看好房,570.0,2室2厅 ,84.08, 南 , 精装 ,低楼层(共6层),1997-01-01, 板楼,2,2,低,6,不满五,True,False,6.345636360828596,low,1.0
